month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2020-07,Queens,LCL/LTD,Q59,Off-Peak,5391366,42520258.8,7.886732008
2020-07,Queens,LCL/LTD,Q59,Peak,3042378,20904735.6,6.871182871
2020-07,Queens,LCL/LTD,Q6,Off-Peak,6082484,51386432.4,8.448264295
2020-07,Queens,LCL/LTD,Q6,Peak,2775370,22244108.4,8.014826275
2020-07,Queens,LCL/LTD,Q60,Off-Peak,11062150,88178749.2,7.971212576
2020-07,Queens,LCL/LTD,Q60,Peak,4599239,33765883.2,7.341623951
2020-07,Queens,LCL/LTD,Q64,Off-Peak,2864270,30406572,10.61581904
2020-07,Queens,LCL/LTD,Q64,Peak,2042103,20117829.6,9.851525413
2020-07,Queens,LCL/LTD,Q65,Off-Peak,10965117,97501410,8.891962576
2020-07,Queens,LCL/LTD,Q65,Peak,6451988,52823962.8,8.187238228
2020-07,Queens,LCL/LTD,Q66,Off-Peak,10476040,84321194.4,8.048956896
2020-07,Queens,LCL/LTD,Q66,Peak,5074401,37749412.8,7.439185985
2020-07,Queens,LCL/LTD,Q67,Off-Peak,1943426,20211055.2,10.39970403
2020-07,Queens,LCL/LTD,Q67,Peak,1435126,14102726.4,9.82682106
2020-07,Queens,LCL/LTD,Q69,Off-Peak,5469799,41894067.6,7.659160346
2020-07,Queens,LCL/LTD,Q69,Peak,3400468,25831285.2,7.596391203
2020-07,Queens,LCL/LTD,Q7,Off-Peak,2540032,21621524.4,8.512303939
2020-07,Queens,LCL/LTD,Q7,Peak,1687149,14823414,8.786072836
2020-07,Queens,LCL/LTD,Q72,Off-Peak,3710962,27053452.8,7.290145466
2020-07,Queens,LCL/LTD,Q72,Peak,1977528,11661667.2,5.897093341
2020-07,Queens,LCL/LTD,Q76,Off-Peak,4101149,44277195.6,10.79629041
2020-07,Queens,LCL/LTD,Q76,Peak,2581379,26780778,10.37460133
2020-07,Queens,LCL/LTD,Q77,Off-Peak,3200968,30652938,9.576146341
2020-07,Queens,LCL/LTD,Q77,Peak,2101452,19320537.6,9.193899076
2020-07,Queens,LCL/LTD,Q8,Off-Peak,6455413,52315711.2,8.104161763
2020-07,Queens,LCL/LTD,Q8,Peak,3988371,29774138.4,7.465237913
2020-07,Queens,LCL/LTD,Q83,Off-Peak,4981834,47885947.2,9.612112166
2020-07,Queens,LCL/LTD,Q83,Peak,2150237,19185361.2,8.922440271
2020-07,Queens,LCL/LTD,Q84,Off-Peak,2865443,32763463.2,11.43399579
2020-07,Queens,LCL/LTD,Q84,Peak,1504301,15429106.8,10.25666193
2020-07,Queens,LCL/LTD,Q85,Off-Peak,7689358,78754604.4,10.24202598
2020-07,Queens,LCL/LTD,Q85,Peak,3616070,33926695.2,9.382200898
2020-07,Queens,LCL/LTD,Q88,Off-Peak,5903143,74903630.4,12.68877112
2020-07,Queens,LCL/LTD,Q88,Peak,3306540,38059722,11.5104375
2020-07,Queens,LCL/LTD,Q9,Off-Peak,2466868,21082273.2,8.546169961
2020-07,Queens,LCL/LTD,Q9,Peak,1472518,11595430.8,7.874559632
2020-07,Queens,SBS,Q44-SBS,Off-Peak,20276559,211787136,10.4449249
2020-07,Queens,SBS,Q44-SBS,Peak,7839246,74366654.4,9.486454998
2020-07,Queens,SBS,Q52-SBS,Off-Peak,4060076,58445571.6,14.39519152
2020-07,Queens,SBS,Q52-SBS,Peak,2079186,29525508,14.20051309
2020-07,Queens,SBS,Q53-SBS,Off-Peak,10839908,139139812.8,12.83588503
2020-07,Queens,SBS,Q53-SBS,Peak,5099418,61396758,12.03995397
2020-07,Queens,SBS,Q70-SBS,Off-Peak,4185697,59281869.6,14.16296249
2020-07,Queens,SBS,Q70-SBS,Peak,1677438,21338604,12.72094945
2020-07,Staten Island,EXP,SIM10,Off-Peak,1742668,33388016.4,19.15913783
2020-07,Staten Island,EXP,SIM10,Peak,899178,15597615.6,17.34652716
2020-07,Staten Island,EXP,SIM11,Off-Peak,508835,10323079.2,20.28767518
2020-07,Staten Island,EXP,SIM11,Peak,411148,7666311.6,18.64611186
2020-07,Staten Island,EXP,SIM15,Off-Peak,196530,3728840.4,18.97339032
2020-07,Staten Island,EXP,SIM15,Peak,275510,5514447.6,20.01541723
2020-07,Staten Island,EXP,SIM1/SIM1C,Off-Peak,5962649,98717662.8,16.55600771
2020-07,Staten Island,EXP,SIM1/SIM1C,Peak,1775136,30013873.2,16.90792886
2020-07,Staten Island,EXP,SIM2,Off-Peak,305782,8574264,28.04044712
2020-07,Staten Island,EXP,SIM2,Peak,406930,11609892,28.53044012
2020-07,Staten Island,EXP,SIM22,Off-Peak,266030,7351293.6,27.63332556
2020-07,Staten Island,EXP,SIM22,Peak,173356,3916785.6,22.59388542
2020-07,Staten Island,EXP,SIM25,Off-Peak,361110,10380427.2,28.74588685
2020-07,Staten Island,EXP,SIM25,Peak,317053,6734599.2,21.24124105
2020-07,Staten Island,EXP,SIM26,Off-Peak,212872,5490687.6,25.7933763
2020-07,Staten Island,EXP,SIM26,Peak,130606,2610831.6,19.99013522
2020-07,Staten Island,EXP,SIM30,Off-Peak,129528,2246781.6,17.3459144
2020-07,Staten Island,EXP,SIM30,Peak,297769,5191376.4,17.43424064
2020-07,Staten Island,EXP,SIM31,Off-Peak,313180,6839726.4,21.83960151
2020-07,Staten Island,EXP,SIM31,Peak,233418,4296049.2,18.40496106
2020-07,Staten Island,EXP,SIM32,Off-Peak,49183,1135742.4,23.09217413
2020-07,Staten Island,EXP,SIM32,Peak,185299,4077864,22.00694013
2020-07,Staten Island,EXP,SIM34,Off-Peak,261704,5577246,21.31127533
2020-07,Staten Island,EXP,SIM34,Peak,587334,12003012,20.4364331
2020-07,Staten Island,EXP,SIM35,Off-Peak,322022,6047535.6,18.77988336
2020-07,Staten Island,EXP,SIM35,Peak,368996,6964974,18.8754729
2020-07,Staten Island,EXP,SIM3/SIM3C,Off-Peak,2755496,40693248,14.76803015
2020-07,Staten Island,EXP,SIM3/SIM3C,Peak,1442979,20479190.4,14.19229968
2020-07,Staten Island,EXP,SIM5/SIM5X,Off-Peak,462974,9622371.6,20.78382717
2020-07,Staten Island,EXP,SIM5/SIM5X,Peak,399344,7716769.2,19.32361373
2020-07,Staten Island,EXP,SIM6/SIM6X,Off-Peak,1176549,23222268,19.73761229
2020-07,Staten Island,EXP,SIM6/SIM6X,Peak,708440,12626683.2,17.82322173
2020-07,Staten Island,EXP,SIM7,Off-Peak,697133,13220136,18.96357797
2020-07,Staten Island,EXP,SIM7,Peak,596945,10619686.8,17.79005905
2020-07,Staten Island,EXP,SIM8/SIM8X,Off-Peak,577137,14330404.8,24.8301613
2020-07,Staten Island,EXP,SIM8/SIM8X,Peak,353105,6892513.2,19.51972699
2020-07,Staten Island,EXP,SIM9,Off-Peak,347141,7220890.8,20.80103128
2020-07,Staten Island,EXP,SIM9,Peak,286052,5210434.8,18.21499168
2020-07,Staten Island,LCL/LTD,S40/S90,Off-Peak,2946658,43314627.6,14.69957749
2020-07,Staten Island,LCL/LTD,S40/S90,Peak,1323879,18804279.6,14.20392619
2020-07,Staten Island,LCL/LTD,S42,Off-Peak,182975,2656180.8,14.51663233
2020-07,Staten Island,LCL/LTD,S42,Peak,235160,3208251.6,13.64284572
2020-07,Staten Island,LCL/LTD,S44/S94,Off-Peak,4621028,55571601.6,12.02580932
2020-07,Staten Island,LCL/LTD,S44/S94,Peak,2184483,25976592,11.89141412
2020-07,Staten Island,LCL/LTD,S46/S96,Off-Peak,4688185,53783528.4,11.47214293
2020-07,Staten Island,LCL/LTD,S46/S96,Peak,2247334,25181668.8,11.20512963
2020-07,Staten Island,LCL/LTD,S48/S98,Off-Peak,3863548,40019756.4,10.3582915
2020-07,Staten Island,LCL/LTD,S48/S98,Peak,1854157,19158163.2,10.33254638
2020-07,Staten Island,LCL/LTD,S51/S81,Off-Peak,2673563,34096305.6,12.7531334
2020-07,Staten Island,LCL/LTD,S51/S81,Peak,1140183,14328313.2,12.56667851
2020-07,Staten Island,LCL/LTD,S53,Off-Peak,6826042,82274392.8,12.05301591
2020-07,Staten Island,LCL/LTD,S53,Peak,2960971,33028279.2,11.15454329
2020-07,Staten Island,LCL/LTD,S54,Off-Peak,1762179,22526985.6,12.78359667
2020-07,Staten Island,LCL/LTD,S54,Peak,807190,10142290.8,12.56493614
2020-07,Staten Island,LCL/LTD,S55/S56,Off-Peak,1491365,22142818.8,14.84735045
2020-07,Staten Island,LCL/LTD,S55/S56,Peak,722393,10531720.8,14.57893529
2020-07,Staten Island,LCL/LTD,S57,Off-Peak,1823054,24348560.4,13.35591837
2020-07,Staten Island,LCL/LTD,S57,Peak,992133,12702308.4,12.80302984
2020-07,Staten Island,LCL/LTD,S59,Off-Peak,3570995,47424859.2,13.28057284
2020-07,Staten Island,LCL/LTD,S59,Peak,1796821,24845256,13.82734062
2020-07,Staten Island,LCL/LTD,S61/S91,Off-Peak,3493294,44721082.8,12.80198082
2020-07,Staten Island,LCL/LTD,S61/S91,Peak,1772667,22194021.6,12.52013018
2020-07,Staten Island,LCL/LTD,S66,Off-Peak,1689029,21256560,12.58507699
2020-07,Staten Island,LCL/LTD,S66,Peak,882196,10272114,11.64380024
2020-07,Staten Island,LCL/LTD,S74/S84,Off-Peak,4253091,60394921.2,14.20024194
2020-07,Staten Island,LCL/LTD,S74/S84,Peak,1844573,23600336.4,12.79447135
2020-07,Staten Island,LCL/LTD,S76/S86,Off-Peak,2513569,30078072,11.96628062
2020-07,Staten Island,LCL/LTD,S76/S86,Peak,1407730,16606983.6,11.79699488
2020-07,Staten Island,LCL/LTD,S78,Off-Peak,5064670,72827877.6,14.3795899
2020-07,Staten Island,LCL/LTD,S78,Peak,1626815,21958221.6,13.49767589
2020-07,Staten Island,LCL/LTD,S89,Off-Peak,282201,4873305.6,17.26891684
2020-07,Staten Island,LCL/LTD,S89,Peak,737389,12840033.6,17.41283583
2020-07,Staten Island,LCL/LTD,S93,Off-Peak,21719,278492.4,12.82252406
2020-07,Staten Island,LCL/LTD,S93,Peak,10525,155829.6,14.80566271
2020-07,Staten Island,SBS,S79-SBS,Off-Peak,7192880,109623844.8,15.24060527
2020-07,Staten Island,SBS,S79-SBS,Peak,4156135,63053247.6,15.17112596
2020-08,Bronx,EXP,BXM1,Off-Peak,2361990,29740186.8,12.59115695
2020-08,Bronx,EXP,BXM1,Peak,1770349,20993947.2,11.85864889
2020-08,Bronx,EXP,BXM10,Off-Peak,1975719,24008634,12.15184649
2020-08,Bronx,EXP,BXM10,Peak,1702443,18868554,11.08322217
2020-08,Bronx,EXP,BXM11,Off-Peak,2173113,26246660.4,12.0779087
2020-08,Bronx,EXP,BXM11,Peak,1628644,18604429.2,11.42326328
2020-08,Bronx,EXP,BXM18,Off-Peak,256878,3301347.6,12.85181137
2020-08,Bronx,EXP,BXM18,Peak,506033,5482836,10.83493764
2020-08,Bronx,EXP,BXM2,Off-Peak,1887621,23085018,12.22968912
2020-08,Bronx,EXP,BXM2,Peak,923030,10871697.6,11.77827113
2020-08,Bronx,EXP,BXM3,Off-Peak,1392994,16478985.6,11.82990422
2020-08,Bronx,EXP,BXM3,Peak,845266,9345661.2,11.05647358
2020-08,Bronx,EXP,BXM4,Off-Peak,1397841,15594922.8,11.15643539
2020-08,Bronx,EXP,BXM4,Peak,686706,6558620.4,9.550841845
2020-08,Bronx,EXP,BXM6,Off-Peak,1106340,15061996.8,13.61425674
2020-08,Bronx,EXP,BXM6,Peak,1047702,12109190.4,11.55785748
2020-08,Bronx,EXP,BXM7,Off-Peak,4106044,69076951.2,16.82323696
2020-08,Bronx,EXP,BXM7,Peak,2804366,41880211.2,14.93393202
2020-08,Bronx,EXP,BXM8,Off-Peak,2208763,30937752,14.00682282
2020-08,Bronx,EXP,BXM8,Peak,1685517,20043522,11.89161664
2020-08,Bronx,EXP,BXM9,Off-Peak,2160143,31116499.2,14.40483301
2020-08,Bronx,EXP,BXM9,Peak,1335309,16298564.4,12.2058373
2020-08,Bronx,LCL/LTD,BX1,Off-Peak,8208230,60809324.4,7.408335829
2020-08,Bronx,LCL/LTD,BX1,Peak,3492427,24989572.8,7.155360098
2020-08,Bronx,LCL/LTD,BX10,Off-Peak,3780874,36110703.6,9.550887863
2020-08,Bronx,LCL/LTD,BX10,Peak,2010047,17387103.6,8.650098033
2020-08,Bronx,LCL/LTD,BX11,Off-Peak,6831139,41307930,6.047004753
2020-08,Bronx,LCL/LTD,BX11,Peak,3909511,22655793.6,5.795045365
2020-08,Bronx,LCL/LTD,BX12,Off-Peak,2795106,29903374.8,10.69847612
2020-08,Bronx,LCL/LTD,BX12,Peak,681153,7013620.8,10.29668929
2020-08,Bronx,LCL/LTD,BX13,Off-Peak,4411444,29170162.8,6.612384244
2020-08,Bronx,LCL/LTD,BX13,Peak,2695650,16230261.6,6.020908352
2020-08,Bronx,LCL/LTD,BX15,Off-Peak,12947373,83201904,6.426161044
2020-08,Bronx,LCL/LTD,BX15,Peak,6129137,36520570.8,5.958517618
2020-08,Bronx,LCL/LTD,BX16,Off-Peak,4506913,43077484.8,9.558091048
2020-08,Bronx,LCL/LTD,BX16,Peak,2818296,25136406,8.919008507
2020-08,Bronx,LCL/LTD,BX17,Off-Peak,6175174,43269253.2,7.006969067
2020-08,Bronx,LCL/LTD,BX17,Peak,3781602,25415182.8,6.720745018
2020-08,Bronx,LCL/LTD,BX19,Off-Peak,11243919,62091450,5.522224947
2020-08,Bronx,LCL/LTD,BX19,Peak,4928196,25114298.4,5.096042933
2020-08,Bronx,LCL/LTD,BX2,Off-Peak,5417313,31072042.8,5.735692732
2020-08,Bronx,LCL/LTD,BX2,Peak,2165028,12431250,5.7418426
2020-08,Bronx,LCL/LTD,BX20,Off-Peak,151179,1306141.2,8.639699958
2020-08,Bronx,LCL/LTD,BX20,Peak,550661,4753198.8,8.631805775
2020-08,Bronx,LCL/LTD,BX21,Off-Peak,9610625,68562583.2,7.134040003
2020-08,Bronx,LCL/LTD,BX21,Peak,4465233,29210821.2,6.541835824
2020-08,Bronx,LCL/LTD,BX22,Off-Peak,5336746,35745526.8,6.698000392
2020-08,Bronx,LCL/LTD,BX22,Peak,2727778,17059492.8,6.253988704
2020-08,Bronx,LCL/LTD,BX23,Off-Peak,2124954,25124198.4,11.82340813
2020-08,Bronx,LCL/LTD,BX23,Peak,1917077,22207593.6,11.58409057
2020-08,Bronx,LCL/LTD,BX24,Off-Peak,1257681,12440574,9.891676824
2020-08,Bronx,LCL/LTD,BX24,Peak,488268,4591414.8,9.403472683
2020-08,Bronx,LCL/LTD,BX26,Off-Peak,4501253,33411981.6,7.422817958
2020-08,Bronx,LCL/LTD,BX26,Peak,2520863,17837323.2,7.075879649
2020-08,Bronx,LCL/LTD,BX27,Off-Peak,1420360,10283212.8,7.239863697
2020-08,Bronx,LCL/LTD,BX27,Peak,953568,6753466.8,7.082312745
2020-08,Bronx,LCL/LTD,BX28,Off-Peak,6827899,53355438,7.814327365
2020-08,Bronx,LCL/LTD,BX28,Peak,2489837,16796253.6,6.745924974
2020-08,Bronx,LCL/LTD,BX29,Off-Peak,1290381,19812513.6,15.35400289
2020-08,Bronx,LCL/LTD,BX29,Peak,757059,11279664,14.8993196
2020-08,Bronx,LCL/LTD,BX3,Off-Peak,5983010,43786936.8,7.318546484
2020-08,Bronx,LCL/LTD,BX3,Peak,2962965,20353150.8,6.869183672
2020-08,Bronx,LCL/LTD,BX30,Off-Peak,5979790,45969508.8,7.687478791
2020-08,Bronx,LCL/LTD,BX30,Peak,3609827,27241632,7.546520096
2020-08,Bronx,LCL/LTD,BX31,Off-Peak,6167076,50677995.6,8.217507876
2020-08,Bronx,LCL/LTD,BX31,Peak,3070997,23891004,7.779559537
2020-08,Bronx,LCL/LTD,BX32,Off-Peak,5131919,30231723.6,5.890919868
2020-08,Bronx,LCL/LTD,BX32,Peak,2864183,16153934.4,5.639979848
2020-08,Bronx,LCL/LTD,BX33,Off-Peak,1789707,12323829.6,6.885948147
2020-08,Bronx,LCL/LTD,BX33,Peak,938715,5759236.8,6.135234656
2020-08,Bronx,LCL/LTD,BX34,Off-Peak,2668327,21487885.2,8.052942986
2020-08,Bronx,LCL/LTD,BX34,Peak,1216702,8836167.6,7.262392599
2020-08,Bronx,LCL/LTD,BX35,Off-Peak,6649151,38100322.8,5.730103407
2020-08,Bronx,LCL/LTD,BX35,Peak,3277818,16724019.6,5.102180658
2020-08,Bronx,LCL/LTD,BX36,Off-Peak,12374574,78278472,6.32575085
2020-08,Bronx,LCL/LTD,BX36,Peak,6263012,38939551.2,6.217384096
2020-08,Bronx,LCL/LTD,BX38,Off-Peak,3557133,26009049.6,7.311801274
2020-08,Bronx,LCL/LTD,BX38,Peak,1872610,13628336.4,7.277722751
2020-08,Bronx,LCL/LTD,BX39,Off-Peak,8453436,58435509.6,6.912634058
2020-08,Bronx,LCL/LTD,BX39,Peak,3741192,23566676.4,6.299242701
2020-08,Bronx,LCL/LTD,BX4,Off-Peak,3283880,23679658.8,7.210878229
2020-08,Bronx,LCL/LTD,BX4,Peak,1462834,8948415.6,6.117177752
2020-08,Bronx,LCL/LTD,BX40,Off-Peak,6013084,43158495.6,7.177431015
2020-08,Bronx,LCL/LTD,BX40,Peak,2194353,13715820,6.250507553
2020-08,Bronx,LCL/LTD,BX41,Off-Peak,5869355,47493759.6,8.09181922
2020-08,Bronx,LCL/LTD,BX41,Peak,2327103,17222158.8,7.400686089
2020-08,Bronx,LCL/LTD,BX42,Off-Peak,5451037,36001188,6.604465903
2020-08,Bronx,LCL/LTD,BX42,Peak,2311016,14478120,6.264828976
2020-08,Bronx,LCL/LTD,BX46,Off-Peak,638554,6849100.8,10.72595395
2020-08,Bronx,LCL/LTD,BX46,Peak,252705,2579785.2,10.20868285
2020-08,Bronx,LCL/LTD,BX4A,Off-Peak,2657488,16586636.4,6.241471796
2020-08,Bronx,LCL/LTD,BX4A,Peak,1663493,10088103.6,6.06441001
2020-08,Bronx,LCL/LTD,BX5,Off-Peak,4433334,41389920,9.336070777
2020-08,Bronx,LCL/LTD,BX5,Peak,2371605,20748909.6,8.748889296
2020-08,Bronx,LCL/LTD,BX6,Off-Peak,6612605,47999602.8,7.258803875
2020-08,Bronx,LCL/LTD,BX6,Peak,2966039,18902149.2,6.372859291
2020-08,Bronx,LCL/LTD,BX7,Off-Peak,5751456,40641670.8,7.066327344
2020-08,Bronx,LCL/LTD,BX7,Peak,3083818,20356182,6.600967372
2020-08,Bronx,LCL/LTD,BX8,Off-Peak,5386145,44252121.6,8.215917247
2020-08,Bronx,LCL/LTD,BX8,Peak,3390638,27092376,7.990347539
2020-08,Bronx,LCL/LTD,BX9,Off-Peak,12782700,85489059.6,6.687871858
2020-08,Bronx,LCL/LTD,BX9,Peak,6287355,38279646,6.088354483
2020-08,Bronx,LCL/LTD,BX99,Off-Peak,922959,11814289.2,12.80044856
2020-08,Bronx,SBS,BX12-SBS,Off-Peak,10382188,100960333.2,9.724379216
2020-08,Bronx,SBS,BX12-SBS,Peak,5059661,49095504,9.703318859
2020-08,Bronx,SBS,BX41-SBS,Off-Peak,4595695,41598543.6,9.0516328
2020-08,Bronx,SBS,BX41-SBS,Peak,2444125,21939451.2,8.976403089
2020-08,Bronx,SBS,BX6-SBS,Off-Peak,4573541,35197970.4,7.695999752
2020-08,Bronx,SBS,BX6-SBS,Peak,2585476,18851706,7.291386963
2020-08,Brooklyn,EXP,BM1,Off-Peak,849414,12055086,14.19223841
2020-08,Brooklyn,EXP,BM1,Peak,317836,3830976,12.05331051
2020-08,Brooklyn,EXP,BM2,Off-Peak,1592845,22732718.4,14.27177057
2020-08,Brooklyn,EXP,BM2,Peak,611682,7085044.8,11.58288915
2020-08,Brooklyn,EXP,BM3,Off-Peak,496579,6900429.6,13.89593519
2020-08,Brooklyn,EXP,BM3,Peak,260807,3412022.4,13.08255683
2020-08,Brooklyn,EXP,BM4,Off-Peak,295564,4083285.6,13.81523325
2020-08,Brooklyn,EXP,BM4,Peak,310178,3721298.4,11.99729962
2020-08,Brooklyn,EXP,BM5,Off-Peak,746326,11447172,15.33803191
2020-08,Brooklyn,EXP,BM5,Peak,391146,5416984.8,13.84900983
2020-08,Brooklyn,EXP,X27,Off-Peak,1624039,22468096.8,13.83470274
2020-08,Brooklyn,EXP,X27,Peak,903297,12991618.8,14.38244431
2020-08,Brooklyn,EXP,X28,Off-Peak,1453661,19640509.2,13.51106565
2020-08,Brooklyn,EXP,X28,Peak,869585,11741698.8,13.50264643
2020-08,Brooklyn,EXP,X37,Off-Peak,283860,5460123.6,19.2352695
2020-08,Brooklyn,EXP,X37,Peak,1198978,19214532,16.0257586
2020-08,Brooklyn,EXP,X38,Off-Peak,412257,7376781.6,17.89364789
2020-08,Brooklyn,EXP,X38,Peak,584940,8642012.4,14.77418607
2020-08,Brooklyn,LCL/LTD,B1,Off-Peak,8215924,60669691.2,7.384402679
2020-08,Brooklyn,LCL/LTD,B1,Peak,3873330,26997955.2,6.970218184
2020-08,Brooklyn,LCL/LTD,B100,Off-Peak,2734889,27290458.8,9.978634892
2020-08,Brooklyn,LCL/LTD,B100,Peak,2401035,23740556.4,9.887634458
2020-08,Brooklyn,LCL/LTD,B103,Off-Peak,9000413,72600865.2,8.066392642
2020-08,Brooklyn,LCL/LTD,B103,Peak,5088843,40036903.2,7.867584675
2020-08,Brooklyn,LCL/LTD,B11,Off-Peak,7048889,46354255.2,6.57610798
2020-08,Brooklyn,LCL/LTD,B11,Peak,3456924,19661500.8,5.687571031
2020-08,Brooklyn,LCL/LTD,B12,Off-Peak,7228875,44133156,6.105120921
2020-08,Brooklyn,LCL/LTD,B12,Peak,3525177,19416942,5.508075765
2020-08,Brooklyn,LCL/LTD,B13,Off-Peak,6354030,52784100,8.307184574
2020-08,Brooklyn,LCL/LTD,B13,Peak,3335520,25904793.6,7.766343359
2020-08,Brooklyn,LCL/LTD,B14,Off-Peak,3652694,25238826,6.909646962
2020-08,Brooklyn,LCL/LTD,B14,Peak,1658765,10503468,6.332101292
2020-08,Brooklyn,LCL/LTD,B15,Off-Peak,12251683,114336075.6,9.332275052
2020-08,Brooklyn,LCL/LTD,B15,Peak,4746092,35285824.8,7.434711506
2020-08,Brooklyn,LCL/LTD,B16,Off-Peak,3887657,30303957.6,7.794915447
2020-08,Brooklyn,LCL/LTD,B16,Peak,2000916,14350690.8,7.172060596
2020-08,Brooklyn,LCL/LTD,B17,Off-Peak,5410359,42672765.6,7.887233657
2020-08,Brooklyn,LCL/LTD,B17,Peak,2703156,19090645.2,7.062354226
2020-08,Brooklyn,LCL/LTD,B2,Off-Peak,1127898,10548892.8,9.352701042
2020-08,Brooklyn,LCL/LTD,B2,Peak,709154,6036166.8,8.511785592
2020-08,Brooklyn,LCL/LTD,B20,Off-Peak,6167307,43131420,6.993558128
2020-08,Brooklyn,LCL/LTD,B20,Peak,3042879,19675652.4,6.466130398
2020-08,Brooklyn,LCL/LTD,B24,Off-Peak,2406709,22992706.8,9.55358824
2020-08,Brooklyn,LCL/LTD,B24,Peak,1197949,10099630.8,8.430768589
2020-08,Brooklyn,LCL/LTD,B25,Off-Peak,7306463,49311576,6.749035203
2020-08,Brooklyn,LCL/LTD,B25,Peak,3212185,19621134,6.108344943
2020-08,Brooklyn,LCL/LTD,B26,Off-Peak,7488515,52243142.4,6.976435568
2020-08,Brooklyn,LCL/LTD,B26,Peak,3973167,25461849.6,6.408451897
2020-08,Brooklyn,LCL/LTD,B3,Off-Peak,7392400,54800596.8,7.413099508
2020-08,Brooklyn,LCL/LTD,B3,Peak,3542967,23737586.4,6.699917442
2020-08,Brooklyn,LCL/LTD,B31,Off-Peak,1259852,12888810,10.23041595
2020-08,Brooklyn,LCL/LTD,B31,Peak,805297,7426188,9.221675978
2020-08,Brooklyn,LCL/LTD,B32,Off-Peak,933527,8455802.4,9.05790877
2020-08,Brooklyn,LCL/LTD,B32,Peak,515885,4783896,9.273182977
2020-08,Brooklyn,LCL/LTD,B35,Off-Peak,12767722,72664801.2,5.691289425
2020-08,Brooklyn,LCL/LTD,B35,Peak,6830143,36514864.8,5.346134744
2020-08,Brooklyn,LCL/LTD,B36,Off-Peak,5514611,43483154.4,7.885080997
2020-08,Brooklyn,LCL/LTD,B36,Peak,3297329,24427936.8,7.408401406
2020-08,Brooklyn,LCL/LTD,B37,Off-Peak,2476328,19184097.6,7.746993775
2020-08,Brooklyn,LCL/LTD,B37,Peak,1206825,8473129.2,7.021009011
2020-08,Brooklyn,LCL/LTD,B38,Off-Peak,12307419,80419075.2,6.53419496
2020-08,Brooklyn,LCL/LTD,B38,Peak,6190420,37884024,6.119782503
2020-08,Brooklyn,LCL/LTD,B4,Off-Peak,4105430,31474450.8,7.666541824
2020-08,Brooklyn,LCL/LTD,B4,Peak,2015823,13921210.8,6.905968828
2020-08,Brooklyn,LCL/LTD,B41,Off-Peak,19452191,132948309.6,6.834618764
2020-08,Brooklyn,LCL/LTD,B41,Peak,8678940,58291624.8,6.716445188
2020-08,Brooklyn,LCL/LTD,B43,Off-Peak,6847541,45446032.8,6.636839823
2020-08,Brooklyn,LCL/LTD,B43,Peak,3334701,19563091.2,5.866520327
2020-08,Brooklyn,LCL/LTD,B44,Off-Peak,9403280,73817629.2,7.850200058
2020-08,Brooklyn,LCL/LTD,B44,Peak,3322862,21384565.2,6.435586311
2020-08,Brooklyn,LCL/LTD,B45,Off-Peak,4372309,28247400,6.460522346
2020-08,Brooklyn,LCL/LTD,B45,Peak,1971300,10580644.8,5.367343783
2020-08,Brooklyn,LCL/LTD,B46,Off-Peak,12954170,92810926.8,7.164559891
2020-08,Brooklyn,LCL/LTD,B46,Peak,5408582,35146098,6.498209327
2020-08,Brooklyn,LCL/LTD,B47,Off-Peak,7444312,54716526,7.350111871
2020-08,Brooklyn,LCL/LTD,B47,Peak,3726532,25229502,6.770236241
2020-08,Brooklyn,LCL/LTD,B48,Off-Peak,4041783,29188260,7.221629662
2020-08,Brooklyn,LCL/LTD,B48,Peak,2008421,11682756,5.816886001
2020-08,Brooklyn,LCL/LTD,B49,Off-Peak,7649287,55356901.2,7.236870731
2020-08,Brooklyn,LCL/LTD,B49,Peak,3828798,25813702.8,6.741986075
2020-08,Brooklyn,LCL/LTD,B52,Off-Peak,7964469,52831623.6,6.633414431
2020-08,Brooklyn,LCL/LTD,B52,Peak,4122901,25602066,6.209721262
2020-08,Brooklyn,LCL/LTD,B54,Off-Peak,5450458,33858597.6,6.212064674
2020-08,Brooklyn,LCL/LTD,B54,Peak,2914130,16426803.6,5.636949484
2020-08,Brooklyn,LCL/LTD,B57,Off-Peak,5583750,40519468.8,7.25667675
2020-08,Brooklyn,LCL/LTD,B57,Peak,2560870,16924435.2,6.60886152
2020-08,Brooklyn,LCL/LTD,B6,Off-Peak,22701337,191780809.2,8.447996222
2020-08,Brooklyn,LCL/LTD,B6,Peak,10686892,82319324.4,7.702831132
2020-08,Brooklyn,LCL/LTD,B60,Off-Peak,7096890,49550601.6,6.982016292
2020-08,Brooklyn,LCL/LTD,B60,Peak,3668861,22789627.2,6.211635491
2020-08,Brooklyn,LCL/LTD,B61,Off-Peak,5451189,46674327.6,8.562228828
2020-08,Brooklyn,LCL/LTD,B61,Peak,2459339,19196460,7.805536366
2020-08,Brooklyn,LCL/LTD,B62,Off-Peak,6438245,50688424.8,7.873018936
2020-08,Brooklyn,LCL/LTD,B62,Peak,3231010,22785440.4,7.052110764
2020-08,Brooklyn,LCL/LTD,B63,Off-Peak,8120926,49041054,6.038850003
2020-08,Brooklyn,LCL/LTD,B63,Peak,3593991,19791612,5.50686187
2020-08,Brooklyn,LCL/LTD,B64,Off-Peak,4461746,36460339.2,8.171764865
2020-08,Brooklyn,LCL/LTD,B64,Peak,2109198,16070889.6,7.619431462
